model_tag,model,item_id,condition,prompt,margin,pass_margin_gt_0,pass_margin_gt_1
phi2,Phi-2,agr_0082,PS,The auditors of the consortium in question,5.012789726257324,True,True
phi2,Phi-2,agr_0082,PP,The auditors of the consortiums in question,6.508885383605957,True,True
phi2,Phi-2,agr_0083,SS,The painter of the division in question,6.220059394836426,True,True
phi2,Phi-2,agr_0083,SP,The painter of the divisions in question,3.896719932556152,True,True
phi2,Phi-2,agr_0083,PS,The painters of the division in question,5.70966911315918,True,True
phi2,Phi-2,agr_0083,PP,The painters of the divisions in question,6.087883949279785,True,True
phi2,Phi-2,agr_0084,SS,The advisor of the group in question,5.972933769226074,True,True
phi2,Phi-2,agr_0084,SP,The advisor of the groups in question,1.5243377685546875,True,True
phi2,Phi-2,agr_0084,PS,The advisors of the group in question,4.560285568237305,True,True
phi2,Phi-2,agr_0084,PP,The advisors of the groups in question,6.283502578735352,True,True
phi2,Phi-2,agr_0085,SS,The advisor of the network in question,5.613004684448242,True,True
phi2,Phi-2,agr_0085,SP,The advisor of the networks in question,1.5078773498535156,True,True
phi2,Phi-2,agr_0085,PS,The advisors of the network in question,4.066479682922363,True,True
phi2,Phi-2,agr_0085,PP,The advisors of the networks in question,6.216681480407715,True,True
phi2,Phi-2,agr_0086,SS,The planner of the division in question,6.208792686462402,True,True
phi2,Phi-2,agr_0086,SP,The planner of the divisions in question,2.8689069747924805,True,True
phi2,Phi-2,agr_0086,PS,The planners of the division in question,5.312666893005371,True,True
phi2,Phi-2,agr_0086,PP,The planners of the divisions in question,6.599183082580566,True,True
phi2,Phi-2,agr_0087,SS,The supervisor of the company in question,7.027235984802246,True,True
phi2,Phi-2,agr_0087,SP,The supervisor of the companies in question,1.969316482543945,True,True
phi2,Phi-2,agr_0087,PS,The supervisors of the company in question,4.751690864562988,True,True
phi2,Phi-2,agr_0087,PP,The supervisors of the companies in question,6.72769832611084,True,True
phi2,Phi-2,agr_0088,SS,The consultant of the forum in question,5.906768798828125,True,True
phi2,Phi-2,agr_0088,SP,The consultant of the forums in question,2.136777877807617,True,True
phi2,Phi-2,agr_0088,PS,The consultants of the forum in question,5.4685821533203125,True,True
phi2,Phi-2,agr_0088,PP,The consultants of the forums in question,6.702152252197266,True,True
phi2,Phi-2,agr_0089,SS,The candidate of the hospital in question,5.559802055358887,True,True
phi2,Phi-2,agr_0089,SP,The candidate of the hospitals in question,0.5846900939941406,True,False
phi2,Phi-2,agr_0089,PS,The candidates of the hospital in question,5.223283767700195,True,True
phi2,Phi-2,agr_0089,PP,The candidates of the hospitals in question,6.640655517578125,True,True
phi2,Phi-2,agr_0090,SS,The architect of the ministry in question,6.964580535888672,True,True
phi2,Phi-2,agr_0090,SP,The architect of the ministries in question,2.5587158203125,True,True
phi2,Phi-2,agr_0090,PS,The architects of the ministry in question,5.373208045959473,True,True
phi2,Phi-2,agr_0090,PP,The architects of the ministries in question,7.206257820129394,True,True
phi2,Phi-2,agr_0091,SS,The executive of the district in question,5.880321502685547,True,True
phi2,Phi-2,agr_0091,SP,The executive of the districts in question,0.5495500564575195,True,False
phi2,Phi-2,agr_0091,PS,The executives of the district in question,5.595578193664551,True,True
phi2,Phi-2,agr_0091,PP,The executives of the districts in question,6.906955718994141,True,True
phi2,Phi-2,agr_0092,SS,The evaluator of the authority in question,5.431313514709473,True,True
phi2,Phi-2,agr_0092,SP,The evaluator of the authorities in question,2.768400192260742,True,True
phi2,Phi-2,agr_0092,PS,The evaluators of the authority in question,4.256203651428223,True,True
phi2,Phi-2,agr_0092,PP,The evaluators of the authorities in question,6.208107948303223,True,True
phi2,Phi-2,agr_0093,SS,The builder of the organization in question,5.790835380554199,True,True
phi2,Phi-2,agr_0093,SP,The builder of the organizations in question,1.6981258392333984,True,True
phi2,Phi-2,agr_0093,PS,The builders of the organization in question,5.265059471130371,True,True
phi2,Phi-2,agr_0093,PP,The builders of the organizations in question,6.945171356201172,True,True
phi2,Phi-2,agr_0094,SS,The operator of the team in question,4.779755592346191,True,True
phi2,Phi-2,agr_0094,SP,The operator of the teams in question,0.4281120300292969,True,False
phi2,Phi-2,agr_0094,PS,The operators of the team in question,5.131985664367676,True,True
phi2,Phi-2,agr_0094,PP,The operators of the teams in question,6.935137748718262,True,True
phi2,Phi-2,agr_0095,SS,The painter of the unit in question,6.391544342041016,True,True
phi2,Phi-2,agr_0095,SP,The painter of the units in question,2.7206478118896484,True,True
phi2,Phi-2,agr_0095,PS,The painters of the unit in question,5.873852729797363,True,True
phi2,Phi-2,agr_0095,PP,The painters of the units in question,6.842156410217285,True,True
phi2,Phi-2,agr_0096,SS,The officer of the laboratory in question,6.444397926330566,True,True
phi2,Phi-2,agr_0096,SP,The officer of the laboratories in question,1.853045463562012,True,True
phi2,Phi-2,agr_0096,PS,The officers of the laboratory in question,5.773760795593262,True,True
phi2,Phi-2,agr_0096,PP,The officers of the laboratories in question,7.1985578536987305,True,True
phi2,Phi-2,agr_0097,SS,The accountant of the network in question,6.469419479370117,True,True
phi2,Phi-2,agr_0097,SP,The accountant of the networks in question,1.8734960556030276,True,True
phi2,Phi-2,agr_0097,PS,The accountants of the network in question,4.91065788269043,True,True
phi2,Phi-2,agr_0097,PP,The accountants of the networks in question,6.72332763671875,True,True
phi2,Phi-2,agr_0098,SS,The candidate of the organization in question,5.384492874145508,True,True
phi2,Phi-2,agr_0098,SP,The candidate of the organizations in question,0.6729278564453125,True,False
phi2,Phi-2,agr_0098,PS,The candidates of the organization in question,4.6454620361328125,True,True
phi2,Phi-2,agr_0098,PP,The candidates of the organizations in question,6.672746658325195,True,True
phi2,Phi-2,agr_0099,SS,The architect of the corporation in question,6.960227966308594,True,True
phi2,Phi-2,agr_0099,SP,The architect of the corporations in question,1.3126354217529297,True,True
phi2,Phi-2,agr_0099,PS,The architects of the corporation in question,5.107952117919922,True,True
phi2,Phi-2,agr_0099,PP,The architects of the corporations in question,7.019707679748535,True,True
phi2,Phi-2,agr_0100,SS,The director of the station in question,6.861448287963867,True,True
phi2,Phi-2,agr_0100,SP,The director of the stations in question,2.037299156188965,True,True
phi2,Phi-2,agr_0100,PS,The directors of the station in question,5.173752784729004,True,True
phi2,Phi-2,agr_0100,PP,The directors of the stations in question,6.443825721740723,True,True
phi2,Phi-2,agr_0101,SS,The programmer of the firm in question,6.411646842956543,True,True
phi2,Phi-2,agr_0101,SP,The programmer of the firms in question,1.1821842193603516,True,True
phi2,Phi-2,agr_0101,PS,The programmers of the firm in question,5.408121109008789,True,True
phi2,Phi-2,agr_0101,PP,The programmers of the firms in question,6.953693389892578,True,True
phi2,Phi-2,agr_0102,SS,The researcher of the authority in question,5.87117862701416,True,True
phi2,Phi-2,agr_0102,SP,The researcher of the authorities in question,3.310752868652344,True,True
phi2,Phi-2,agr_0102,PS,The researchers of the authority in question,3.724377632141113,True,True
phi2,Phi-2,agr_0102,PP,The researchers of the authorities in question,4.993767738342285,True,True
phi2,Phi-2,agr_0103,SS,The planner of the laboratory in question,7.647961616516113,True,True
phi2,Phi-2,agr_0103,SP,The planner of the laboratories in question,3.888491630554199,True,True
phi2,Phi-2,agr_0103,PS,The planners of the laboratory in question,5.5212249755859375,True,True
phi2,Phi-2,agr_0103,PP,The planners of the laboratories in question,6.553214073181152,True,True
phi2,Phi-2,agr_0104,SS,The editor of the association in question,5.818190574645996,True,True
phi2,Phi-2,agr_0104,SP,The editor of the associations in question,0.7768621444702148,True,False
phi2,Phi-2,agr_0104,PS,The editors of the association in question,3.5840606689453125,True,True
phi2,Phi-2,agr_0104,PP,The editors of the associations in question,6.186724662780762,True,True
phi2,Phi-2,agr_0105,SS,The painter of the group in question,7.206625938415527,True,True
phi2,Phi-2,agr_0105,SP,The painter of the groups in question,1.5916976928710938,True,True
phi2,Phi-2,agr_0105,PS,The painters of the group in question,5.593393325805664,True,True
phi2,Phi-2,agr_0105,PP,The painters of the groups in question,6.63671875,True,True
phi2,Phi-2,agr_0106,SS,The employee of the corporation in question,5.895834922790527,True,True
phi2,Phi-2,agr_0106,SP,The employee of the corporations in question,0.064065933227539,True,False
phi2,Phi-2,agr_0106,PS,The employees of the corporation in question,6.045166969299316,True,True
phi2,Phi-2,agr_0106,PP,The employees of the corporations in question,7.228878974914551,True,True
phi2,Phi-2,agr_0107,SS,The consultant of the school in question,6.371326446533203,True,True
phi2,Phi-2,agr_0107,SP,The consultant of the schools in question,1.895029067993164,True,True
phi2,Phi-2,agr_0107,PS,The consultants of the school in question,5.257925033569336,True,True
phi2,Phi-2,agr_0107,PP,The consultants of the schools in question,6.537450790405273,True,True
phi2,Phi-2,agr_0108,SS,The programmer of the enterprise in question,5.856203079223633,True,True
phi2,Phi-2,agr_0108,SP,The programmer of the enterprises in question,0.8955965042114258,True,False
phi2,Phi-2,agr_0108,PS,The programmers of the enterprise in question,5.216154098510742,True,True
phi2,Phi-2,agr_0108,PP,The programmers of the enterprises in question,6.869569778442383,True,True
phi2,Phi-2,agr_0109,SS,The journalist of the corporation in question,6.520273208618164,True,True
phi2,Phi-2,agr_0109,SP,The journalist of the corporations in question,1.056108474731445,True,True
phi2,Phi-2,agr_0109,PS,The journalists of the corporation in question,4.6016340255737305,True,True
phi2,Phi-2,agr_0109,PP,The journalists of the corporations in question,6.327836036682129,True,True
phi2,Phi-2,agr_0110,SS,The artist of the board in question,6.343356132507324,True,True
phi2,Phi-2,agr_0110,SP,The artist of the boards in question,1.8605403900146484,True,True
phi2,Phi-2,agr_0110,PS,The artists of the board in question,5.11192512512207,True,True
phi2,Phi-2,agr_0110,PP,The artists of the boards in question,6.535147666931152,True,True
phi2,Phi-2,agr_0111,SS,The administrator of the organization in question,6.498396873474121,True,True
phi2,Phi-2,agr_0111,SP,The administrator of the organizations in question,1.6275672912597656,True,True
phi2,Phi-2,agr_0111,PS,The administrators of the organization in question,4.037384986877441,True,True
phi2,Phi-2,agr_0111,PP,The administrators of the organizations in question,6.690744400024414,True,True
phi2,Phi-2,agr_0112,SS,The student of the foundation in question,4.9032487869262695,True,True
phi2,Phi-2,agr_0112,SP,The student of the foundations in question,3.6506786346435542,True,True
phi2,Phi-2,agr_0112,PS,The students of the foundation in question,5.431742668151856,True,True
phi2,Phi-2,agr_0112,PP,The students of the foundations in question,6.522408485412598,True,True
phi2,Phi-2,agr_0113,SS,The operator of the company in question,5.634998321533203,True,True
phi2,Phi-2,agr_0113,SP,The operator of the companies in question,0.9204864501953124,True,False
phi2,Phi-2,agr_0113,PS,The operators of the company in question,4.723335266113281,True,True
phi2,Phi-2,agr_0113,PP,The operators of the companies in question,7.121410369873047,True,True
phi2,Phi-2,agr_0114,SS,The builder of the unit in question,6.16282844543457,True,True
phi2,Phi-2,agr_0114,SP,The builder of the units in question,2.669173240661621,True,True
phi2,Phi-2,agr_0114,PS,The builders of the unit in question,5.484827041625977,True,True
phi2,Phi-2,agr_0114,PP,The builders of the units in question,6.828493118286133,True,True
phi2,Phi-2,agr_0115,SS,The engineer of the program in question,6.632656097412109,True,True
phi2,Phi-2,agr_0115,SP,The engineer of the programs in question,2.0524301528930664,True,True
phi2,Phi-2,agr_0115,PS,The engineers of the program in question,5.44622802734375,True,True
phi2,Phi-2,agr_0115,PP,The engineers of the programs in question,7.039344787597656,True,True
phi2,Phi-2,agr_0116,SS,The architect of the committee in question,6.702121734619141,True,True
phi2,Phi-2,agr_0116,SP,The architect of the committees in question,2.821648597717285,True,True
phi2,Phi-2,agr_0116,PS,The architects of the committee in question,5.577810287475586,True,True
phi2,Phi-2,agr_0116,PP,The architects of the committees in question,7.141427993774414,True,True
phi2,Phi-2,agr_0117,SS,The commissioner of the division in question,6.616521835327148,True,True
phi2,Phi-2,agr_0117,SP,The commissioner of the divisions in question,1.604513168334961,True,True
phi2,Phi-2,agr_0117,PS,The commissioners of the division in question,4.9681396484375,True,True
phi2,Phi-2,agr_0117,PP,The commissioners of the divisions in question,6.237347602844238,True,True
phi2,Phi-2,agr_0118,SS,The representative of the university in question,7.326523780822754,True,True
phi2,Phi-2,agr_0118,SP,The representative of the universities in question,2.6897077560424805,True,True
phi2,Phi-2,agr_0118,PS,The representatives of the university in question,5.223187446594238,True,True
phi2,Phi-2,agr_0118,PP,The representatives of the universities in question,6.832289695739746,True,True
phi2,Phi-2,agr_0119,SS,The programmer of the ministry in question,5.398262977600098,True,True
phi2,Phi-2,agr_0119,SP,The programmer of the ministries in question,1.1721258163452148,True,True
phi2,Phi-2,agr_0119,PS,The programmers of the ministry in question,5.466099739074707,True,True
phi2,Phi-2,agr_0119,PP,The programmers of the ministries in question,6.950509071350098,True,True
phi2,Phi-2,agr_0120,SS,The student of the network in question,4.850451469421387,True,True
phi2,Phi-2,agr_0120,SP,The student of the networks in question,1.9049053192138672,True,True
