item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example
agr_0011,11,of_in_question,be_present,representative,representatives,project,projects,SS,singular,singular,The representative of the project in question,is,are,is,are,The representative of the project in question is responsible for the decision.
agr_0011,11,of_in_question,be_present,representative,representatives,project,projects,SP,singular,plural,The representative of the projects in question,is,are,is,are,The representative of the projects in question is responsible for the decision.
agr_0011,11,of_in_question,be_present,representative,representatives,project,projects,PS,plural,singular,The representatives of the project in question,is,are,are,is,The representatives of the project in question are responsible for the decision.
agr_0011,11,of_in_question,be_present,representative,representatives,project,projects,PP,plural,plural,The representatives of the projects in question,is,are,are,is,The representatives of the projects in question are responsible for the decision.
agr_0011,11,of_in_question,be_past,representative,representatives,project,projects,SS,singular,singular,The representative of the project in question,was,were,was,were,The representative of the project in question was responsible for the decision.
agr_0011,11,of_in_question,be_past,representative,representatives,project,projects,SP,singular,plural,The representative of the projects in question,was,were,was,were,The representative of the projects in question was responsible for the decision.
agr_0011,11,of_in_question,be_past,representative,representatives,project,projects,PS,plural,singular,The representatives of the project in question,was,were,were,was,The representatives of the project in question were responsible for the decision.
agr_0011,11,of_in_question,be_past,representative,representatives,project,projects,PP,plural,plural,The representatives of the projects in question,was,were,were,was,The representatives of the projects in question were responsible for the decision.
agr_0011,11,of_in_question,have_present,representative,representatives,project,projects,SS,singular,singular,The representative of the project in question,has,have,has,have,The representative of the project in question has received the report.
agr_0011,11,of_in_question,have_present,representative,representatives,project,projects,SP,singular,plural,The representative of the projects in question,has,have,has,have,The representative of the projects in question has received the report.
agr_0011,11,of_in_question,have_present,representative,representatives,project,projects,PS,plural,singular,The representatives of the project in question,has,have,have,has,The representatives of the project in question have received the report.
agr_0011,11,of_in_question,have_present,representative,representatives,project,projects,PP,plural,plural,The representatives of the projects in question,has,have,have,has,The representatives of the projects in question have received the report.
agr_0011,11,of_in_question,do_present,representative,representatives,project,projects,SS,singular,singular,The representative of the project in question,does,do,does,do,The representative of the project in question does not agree with the proposal.
agr_0011,11,of_in_question,do_present,representative,representatives,project,projects,SP,singular,plural,The representative of the projects in question,does,do,does,do,The representative of the projects in question does not agree with the proposal.
agr_0011,11,of_in_question,do_present,representative,representatives,project,projects,PS,plural,singular,The representatives of the project in question,does,do,do,does,The representatives of the project in question do not agree with the proposal.
agr_0011,11,of_in_question,do_present,representative,representatives,project,projects,PP,plural,plural,The representatives of the projects in question,does,do,do,does,The representatives of the projects in question do not agree with the proposal.
agr_0012,12,of_in_question,be_present,member,members,bureau,bureaus,SS,singular,singular,The member of the bureau in question,is,are,is,are,The member of the bureau in question is responsible for the decision.
agr_0012,12,of_in_question,be_present,member,members,bureau,bureaus,SP,singular,plural,The member of the bureaus in question,is,are,is,are,The member of the bureaus in question is responsible for the decision.
agr_0012,12,of_in_question,be_present,member,members,bureau,bureaus,PS,plural,singular,The members of the bureau in question,is,are,are,is,The members of the bureau in question are responsible for the decision.
agr_0012,12,of_in_question,be_present,member,members,bureau,bureaus,PP,plural,plural,The members of the bureaus in question,is,are,are,is,The members of the bureaus in question are responsible for the decision.
agr_0012,12,of_in_question,be_past,member,members,bureau,bureaus,SS,singular,singular,The member of the bureau in question,was,were,was,were,The member of the bureau in question was responsible for the decision.
agr_0012,12,of_in_question,be_past,member,members,bureau,bureaus,SP,singular,plural,The member of the bureaus in question,was,were,was,were,The member of the bureaus in question was responsible for the decision.
agr_0012,12,of_in_question,be_past,member,members,bureau,bureaus,PS,plural,singular,The members of the bureau in question,was,were,were,was,The members of the bureau in question were responsible for the decision.
agr_0012,12,of_in_question,be_past,member,members,bureau,bureaus,PP,plural,plural,The members of the bureaus in question,was,were,were,was,The members of the bureaus in question were responsible for the decision.
agr_0012,12,of_in_question,have_present,member,members,bureau,bureaus,SS,singular,singular,The member of the bureau in question,has,have,has,have,The member of the bureau in question has received the report.
